name,ctype,csubtype,contract,address,all_categories
Pingu Exchange,DeFi,Perpetuals / Derivatives,Rebate,0x15e5e522a44b562f3c87da77c87ec858f62d221e,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,RebateStore,0xe199e871fc628488d6cd1b2d192ed51dc8f5b88f,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,Referral,0xdfd770c6ca5f690289ddf6a173025719c07996c4,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,ReferralStore,0xcf410b10c0f30948033e47b7209cc026054e9f18,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,RiskStore,0x66700b04bd1a912996fdb90f05c1b0965fef1b62,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,RoleStore,0x4f6e71a81a72fbd33c599596a7e3e28aa4b44ebb,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,Signable,0x99903470cc631d01f271340c94e224262168ed95,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,Staking,0xd53b51ae4216b80422216269edf064e9de89749b,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,StakingStore,0xd849497f08180d3f1a79397ef8ae4dbd05ec1a5c,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,Swapper,0x133f72734a185ff821705af80d57b8823ca8bc8e,DeFi::Perpetuals / Derivatives
Mu Protocol,DeFi,RWA,AZND,0x4917a5ec9fcb5e10f47cbb197abe6ab63be81fe8,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,AZNDPriceFeed (Implementation),0x0b4c9dd5a3ecc14225d9b895716a65e4a7ad3fec,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,AZNDPriceFeed (Proxy),0x9d839e0a6a86b05643b4811de06ef09985ebbaef,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,AccessManager (Implementation),0xef1776ed00e8f9fe783e269d10676c7820465461,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,AccessManager (Proxy),0x7b14860ecd88fb65a22a1d259d1248bf199fb47f,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,MuBONDPriceFeed (Implementation),0xedb2d57678440ad5bbe2213695b2abeb754b72f7,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,MuBONDPriceFeed (Proxy),0x319817781134b450b3a7c672243cc701bfcab44e,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,PriceFeed (Implementation),0x74ae87e5ce997b73acfac85a3ce5570475d6b46b,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,PriceFeed (Proxy),0x8b9670c5e4d9f1c14f1f9fe625dd099924ad4d4f,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,PrimaryMarket (Implementation),0xe5f8ec544310d5ae79da0f921d01ce80ffd528eb,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,PrimaryMarket (Proxy),0xe64730de04aeaf8d38925825d77d7a4c00340c89,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,RewardDistributor (Implementation),0xd4df076285f36b8c996fc5f2dc1f886f23a64229,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,RewardDistributor (Proxy),0x7c28385ee6cad71a4c7f747f302582170a7b93be,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,StakingEscrow (Implementation),0x345e3ff3c551d1ad33a7294f405084b9863b9aae,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,StakingEscrow (Proxy),0x35f73a069554bb11d73307564265451b88b3e3b6,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,Timelock (Implementation),0xd91c46c66c56e391f562885b1cf279b838863eda,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,Timelock (Proxy),0x3e0ff06afcf1011c91a5063ca57f2fcc54f7e862,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,TreasuryManager (Implementation),0xb55f4f4bbb466f9c022d3edf4b584c30eb624113,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,TreasuryManager (Proxy),0xf3cdc00cca19f336b1c1b4bd684a949124a93ea7,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,loAZND (Implementation),0x00a927d9d8af27d06c4e2c3abb5b88b0e1766470,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,loAZND (Proxy),0x9c82eb49b51f7dc61e22ff347931ca32adc6cd90,DeFi::RWA;DeFi::Yield
Mu Protocol,DeFi,RWA,muBOND,0x336d414754967c6682b5a665c7daf6f1409e63e8,DeFi::RWA;DeFi::Yield
Circle USDC,DeFi,Stablecoin,USDC,0x754704bc059f8c67012fed69bc8a327a5aafb603,DeFi::Stablecoin
Kintsu,DeFi,Staking,StakedMonad (Implementation),0xf16f96c342913575e46cff1bb827533c0b285138,DeFi::Staking;DeFi::Liquid Staking;DeFi::Yield;DeFi::Trading Interfaces
Kintsu,DeFi,Staking,StakedMonad (Proxy),0xa3227c5969757783154c60bf0bc1944180ed81b9,DeFi::Staking;DeFi::Liquid Staking;DeFi::Yield;DeFi::Trading Interfaces
SatLayer,DeFi,Staking,SatLayerPool,0x6caeaffc53b91094542b6cb9c51f448db74dfd8c,DeFi::Staking;DeFi::Liquid Staking
Definitive Finance,DeFi,Trading Interfaces,VaultBeacon,0x000000005ae5f42270cdf0e41960840e7fb1b2dc,DeFi::Trading Interfaces
Definitive Finance,DeFi,Trading Interfaces,VaultFactory,0xdef00000cc0a125ba7962e8113d3b69786851736,DeFi::Trading Interfaces
Definitive Finance,DeFi,Trading Interfaces,VaultImplementation,0x0000000d1126e7651931461f31be87712cd9e05c,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterCA01,0x0b167e4e6fd71f373deb34d1018a8dd335a52531,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterDF01,0x090a4a3d8a265ab5b842697dba51173eb20f3dc5,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterDSW02,0x39818b70d5525e28c9c19316e99e1e9b576dccc1,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterFL01,0xb471bec8cf0d70f5eb5a892c7bba04ca80e6c291,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterKR01,0x29e35a617ebdbe5c532aabcf2c277d1ae20dfa5d,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterMT3,0xf867f2bfd6c1926770e6451a72b2899231678a56,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterNF01,0x4b087c54da0a465e4b85f07efac5480bb018d6d3,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterPTR01,0xac37c11ae6f984337da3f7e6a5631b365bbd308f,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterPV2,0xc67134cc40765fc28e2d54f58cd93d382d9137d8,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterPV3,0xa26326af694d03a12250df01733b173c05153a76,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterST01,0x001359f88b63acf76468f6ed0781b4b26a8b33ed,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterSW01,0x9b69c7bc2a3ded73cea62cf5310b68e790bbc580,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterUV2,0x92ef088bc025ebaf7c9521dfa82130d33934eb30,DeFi::Trading Interfaces
Mevx,DeFi,Trading Interfaces,MevxSwapRouterUV3,0xd1f47ef81354663f3786b62b5b95c1015da48ca4,DeFi::Trading Interfaces
Mona Trading Bot,DeFi,Trading Interfaces,MonaV2Router01,0x27a6c2e8ae9e7f96040394a1f8fe2a202ce0e599,DeFi::Trading Interfaces
Mona Trading Bot,DeFi,Trading Interfaces,MonaV2Router02,0x95def69a01962f0cb24e2c5daa1fa5126beea95d,DeFi::Trading Interfaces
Mona Trading Bot,DeFi,Trading Interfaces,MonaV3Router01,0x7e75d7eb235703d8acbd71382bf2f344fb23ab5b,DeFi::Trading Interfaces
Mona Trading Bot,DeFi,Trading Interfaces,MonaV3Router02,0x50adc49f643f06888a8950dd172ae48221e49a38,DeFi::Trading Interfaces
Mona Trading Bot,DeFi,Trading Interfaces,MonaV3Router03,0x09ec7d8d3065097d5859539ed4590dd76c0c77e0,DeFi::Trading Interfaces
Syrax,DeFi,Trading Interfaces,Router,0x449134df9148d9a5cf12bc17f12dff602bd153a4,DeFi::Trading Interfaces
Syrax,DeFi,Trading Interfaces,V4 Transfer Wrapper,0x660dd0b44c1f8ea5447a9204d13502ff9b736ec3,DeFi::Trading Interfaces
Enjoyoors,DeFi,Yield,Vault,0x6b5e332387e8bec98c52f10a72952b17176b4f1b,DeFi::Yield
Enjoyoors,DeFi,Yield,WithdrawalApprover,0x71f60773885011cc0a61613078733b4738b38f35,DeFi::Yield
Lagoon,DeFi,Yield,ProtocolRegistry,0xbf994c358f939011595ab4216ac005147863f9d6,DeFi::Yield;DeFi::Asset Allocators
Lagoon,DeFi,Yield,VaultFactory,0xccdc4d06ca12a29c47d5d105fed59a6d07e9cf70,DeFi::Yield;DeFi::Asset Allocators
Merkl,DeFi,Yield,Merkl,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,DeFi::Yield
Sherpa,DeFi,Yield,CCIPPool,0xf9bc71bedeb6ba90de4cf79f09870d99b0ba2bf0,DeFi::Yield;DeFi::Trading Interfaces
Sherpa,DeFi,Yield,ConfigManager,0xfa82b15cca7668f011171a026895dde0defcc46b,DeFi::Yield;DeFi::Trading Interfaces
Sherpa,DeFi,Yield,SherpaRouter,0xf37dd3acbcb7b3be161f8f67d09273d5bc09bd85,DeFi::Yield;DeFi::Trading Interfaces
Sherpa,DeFi,Yield,SherpaUSD,0x58fc8a79055519af779308a60a7f1315caa266af,DeFi::Yield;DeFi::Trading Interfaces
Sherpa,DeFi,Yield,SherpaVault,0x96043804d00dcec238718eedad9ac10719778380,DeFi::Yield;DeFi::Trading Interfaces
Sherpa,DeFi,Yield,SingleSigActionModule,0x352c308f0cb6f6b9443cbf38b89e62ca7808a61a,DeFi::Yield;DeFi::Trading Interfaces
Sherpa,DeFi,Yield,TradingStrategyModule,0x35708afd736873c92134addbd2c76689993ab9c4,DeFi::Yield;DeFi::Trading Interfaces
Accountable,DeFi,Yield Aggregator,AccountableFixedTerm,0xd0a53e724ea9cb041e30f0243e3c84bdea238dfa,DeFi::Yield Aggregator
Accountable,DeFi,Yield Aggregator,AccountableOpenTerm,0x59b0b84371bb3261fad538c512efffc414cc1725,DeFi::Yield Aggregator
Accountable,DeFi,Yield Aggregator,AsyncVaultFactory,0xee004aef79cb14bf31bfbfb14346e01fb7e5a2e8,DeFi::Yield Aggregator
Accountable,DeFi,Yield Aggregator,FeeManager,0x4de9b4d7b70d1680cd8e3a2c60717cbbe6014991,DeFi::Yield Aggregator
Accountable,DeFi,Yield Aggregator,FixedTermFactory,0x8a5caf00c3eb20aec11fc35c153a8601cd127fed,DeFi::Yield Aggregator
Accountable,DeFi,Yield Aggregator,GlobalRegistry,0xf786154e56e5c88ce984800dea71b48ea4ffabfe,DeFi::Yield Aggregator
Accountable,DeFi,Yield Aggregator,OpenTermFactory,0x606556a6b544ecdcbf15af73a63b67516dc16ad7,DeFi::Yield Aggregator
Accountable,DeFi,Yield Aggregator,RewardsFactory,0x1106a70223e98e2b1807bf3e12698afe2c5693e6,DeFi::Yield Aggregator
aarna protocol,DeFi,Yield Aggregator,BaseVault,0x4c09558a0d000240726679fc3805c3918922d6c6,DeFi::Yield Aggregator
aarna protocol,DeFi,Yield Aggregator,GearBoxAdapter,0xae68912a8b1b74cb65df892f2c8f42074f9640ba,DeFi::Yield Aggregator
earnAUSD,DeFi,Yield Aggregator,assetsWhitelist,0xcea701f0ff0a2e8a51a5c5c1d2b6b69bfa849989,DeFi::Yield Aggregator
earnAUSD,DeFi,Yield Aggregator,contract,0x36edbf0c834591bfdfcac0ef9605528c75c406aa,DeFi::Yield Aggregator
earnAUSD,DeFi,Yield Aggregator,proxyAdmin,0x04ae5a71ea943f9fc4ecb3bd4118e381cd04067d,DeFi::Yield Aggregator
earnAUSD,DeFi,Yield Aggregator,sendersWhitelist,0x0000000000000000000000000000000000000000,DeFi::Yield Aggregator
earnAUSD,DeFi,Yield Aggregator,timeLockedCallsContract,0x95f3458cb7fe0fd8d22da406f688aa6ac74aea84,DeFi::Yield Aggregator
earnAUSD,DeFi,Yield Aggregator,tokenProxy,0x103222f020e98bba0ad9809a011fdf8e6f067496,DeFi::Yield Aggregator
earnAUSD,DeFi,Yield Aggregator,tokenProxyAdmin,0x942147e26b4f320b1f1d34895497ab59a56dceec,DeFi::Yield Aggregator
Thevapelabs,DePIN,Data Collection,MIST,0xfa2f863eb512434e99e2365fa5f7ac7674dde000,DePIN::Data Collection;DePIN::Data Labelling;AI::Consumer AI
Thevapelabs,DePIN,Data Collection,PointSyncer,0x925726a0aabb82464d21f6795a457fa9fe0a57c1,DePIN::Data Collection;DePIN::Data Labelling;AI::Consumer AI
Thevapelabs,DePIN,Data Collection,Staking,0x51fff43eb9cc9ce9de491e86dcfbfbf0864cfeed,DePIN::Data Collection;DePIN::Data Labelling;AI::Consumer AI
Bro Fun,Gaming,Games,Brofun,0xdf7a89fc62e5120c4617f143c7acddab0d1ca7a2,Gaming::Games;Gaming::Mobile-First
ESP.Fun,Gaming,Games,DevelopmentPlayers,0x81de118eaeca76df364458d76ad1f2f02fa7c238,Gaming::Games;NFT::Collections;DeFi::DEX
ESP.Fun,Gaming,Games,FDFPair,0x5159373fe2d88bbc217a9860ae739eb3294d9e12,Gaming::Games;NFT::Collections;DeFi::DEX
ESP.Fun,Gaming,Games,FeeManager,0xe4dcbd655acbf413097caf4576a4d9db05acc015,Gaming::Games;NFT::Collections;DeFi::DEX
ESP.Fun,Gaming,Games,PackSale,0x26448da45e80709b3e4adffa4a98c62925ea836f,Gaming::Games;NFT::Collections;DeFi::DEX
ESP.Fun,Gaming,Games,PackSaleReveal,0x7f51991a3c9c779a841caefeee4c0167bf6f871a,Gaming::Games;NFT::Collections;DeFi::DEX
ESP.Fun,Gaming,Games,Player,0xc99a1d62a453481b24c5364403e61c4254218d28,Gaming::Games;NFT::Collections;DeFi::DEX
ESP.Fun,Gaming,Games,PlayerPack,0x3c1bcd19455f3fa33234faf9c73f9e6ea055a899,Gaming::Games;NFT::Collections;DeFi::DEX
Grimmy's,Gaming,Games,Flippy,0x3717f45e87744e48d954684f34f57902da1134da,Gaming::Games;Gaming::Mobile-First
Grimmy's,Gaming,Games,Grimmy,0xdca99dcc29e19022012c5d755f1b12c61d127857,Gaming::Games;Gaming::Mobile-First
Grimmy's,Gaming,Games,Stimmy,0x26018cb486254c9697ed654d023c5d737fdd31e4,Gaming::Games;Gaming::Mobile-First
Levr Bet,Gaming,Games,VaultRush,0x8e334460192926576ccd04271190c9e9e5916560,Gaming::Games;DeFi::Perpetuals / Derivatives
LumiterraGame,Gaming,Games,LumiterraGameInbox,0x4bd7ab4f4251f6a20e8c64d24f3a2f89f47d80b9,Gaming::Games
LumiterraGame,Gaming,Games,LumiterraGameItemNFT,0x8f28e18039c37cdb4389e6dcb8703966fb9480a8,Gaming::Games
LumiterraGame,Gaming,Games,LumiterraGameLumonad,0xda4b24b5e1547d04ab9e4910a747f2d7f893d5ab,Gaming::Games
LumiterraGame,Gaming,Games,LumiterraGameMarketplace,0xef8bb725e1056317dbafd9b356e63c160e63dcdd,Gaming::Games
LumiterraGame,Gaming,Games,LumiterraGamePuzzle,0xce57df2ac03874c8f0b3b229d97f91e05267f25c,Gaming::Games
M0narch,Gaming,Games,LuckyWheel,0x79575d8787b184841fd9eb28aaee2971646259ce,Gaming::Games
M0narch,Gaming,Games,MonRoll,0xbb053a8ce778d8492db5079ac36ffa99bde92abc,Gaming::Games
TeleMafia,Gaming,Games,FamilyRegistry,0xa5a6f68a3fce8d345be024d0e0bf4240bc620be4,Gaming::Games
TeleMafia,Gaming,Games,TeleMafiaCheckIn,0xae2dfca11311e1652b9d3dc39527465435ea94ef,Gaming::Games
TeleMafia,Gaming,Games,UpgradeableBeacon,0x5d1814d6981247bc796ca3f48d5cc382dd552552,Gaming::Games
TeleMafia,Gaming,Games,VaultFactory,0x777acab541a663abbad28de92af6caefd67c72cd,Gaming::Games
TeleMafia,Gaming,Games,VaultImplementation,0xcba51d62d0b240bb8f60eee98351464beaa5cc77,Gaming::Games
Valley of Heroes,Gaming,Games,CursedValley,0x1064b2e47fbe1b2fe8dbdb6f8daa5509de583905,Gaming::Games
Valley of Heroes,Gaming,Games,HONOR,0xd414088c42ac24b4905e0651973acc72ea0ac5b9,Gaming::Games
Valley of Heroes,Gaming,Games,HonorStaking,0x0860300298d74c582448a89236e2d1c95f9d4dfb,Gaming::Games
Valley of Heroes,Gaming,Games,MysteryBox,0xd8789a9286336272ca5c23add2648827e3efc6ac,Gaming::Games
Valley of Heroes,Gaming,Games,TitanCombat,0x0ebb8ae64dadbada2025e9562ddc626e3071aa5c,Gaming::Games
Valley of Heroes,Gaming,Games,ValleyHeroes,0xcc09dd25a3953fc918a3b069d343ac566da58808,Gaming::Games
LootGO,Gaming,Mobile-First,Compass,0xa3522ea57c0bc48e602e2fe9f3929309d9618d96,Gaming::Mobile-First;Gaming::Games;Consumer::Other
LootGO,Gaming,Mobile-First,Countdown Celebration,0x7415085da3a7c3d9b41bc339a91132d08f964c6c,Gaming::Mobile-First;Gaming::Games;Consumer::Other
LootGO,Gaming,Mobile-First,Holiday Cheer,0x342abe620ee4b02aeff85ded68105e2f6a0f06ab,Gaming::Mobile-First;Gaming::Games;Consumer::Other
LootGO,Gaming,Mobile-First,LootDrop,0x3e1fc8371bf6dceffd829ae2134005a4ae890b71,Gaming::Mobile-First;Gaming::Games;Consumer::Other
LootGO,Gaming,Mobile-First,Looties Logs,0xd2c7fd8e7ab1527a2cb5a7177d1a29393f416a6d,Gaming::Mobile-First;Gaming::Games;Consumer::Other
LootGO,Gaming,Mobile-First,New Years Resolutions,0x37a8ec703d1d4cbccb90cf9141e9ce6611d87bf2,Gaming::Mobile-First;Gaming::Games;Consumer::Other
Rug Rumble,Gaming,Mobile-First,RugRumble,0xa33fcf1f510ff1365a7667e3328d042b7d559b8a,Gaming::Mobile-First;Gaming::Games;Consumer::Other
Nar.bet,Gaming,Other,Baccarat,0xbeaafcc7648354a0722350378bf2a295b9b946a8,Gaming::Other
Nar.bet,Gaming,Other,Bankroll,0x71dc4a726c92e6bf506f2afc2cee8b63a89b29ec,Gaming::Other
Nar.bet,Gaming,Other,CoinFlip,0xa7f902847a16f1cdbf043c0653865d40e6695de5,Gaming::Other
Nar.bet,Gaming,Other,FishPrawnCrab,0xbb1b4ee5d22ca19faa5aa9a55caf4abaed14607b,Gaming::Other
Nar.bet,Gaming,Other,Limbo,0x11b83a467abff4c466294af94b99acef3d85929d,Gaming::Other
Nar.bet,Gaming,Other,Mines,0x1ce656bd09a59a59513c4460220031d49038739e,Gaming::Other
Nar.bet,Gaming,Other,Plinko,0xf970b3c6a1bd7745a07b317543ea999e4e98666c,Gaming::Other
Nar.bet,Gaming,Other,Range,0x8baece06d825d36b52cb588960ae707d6c76a54c,Gaming::Other
Nar.bet,Gaming,Other,RockPaperScissors,0xda18dc7bb27ca2056fa3ca3da3973218dc18f8e3,Gaming::Other
Nar.bet,Gaming,Other,Roulette,0x39aa4ecb48c52a018b2a1a700b89c4912fc39967,Gaming::Other
Nar.bet,Gaming,Other,Slots,0xe3c0b41413bc9913e0ace43a64637ef6c4e39f97,Gaming::Other
Nar.bet,Gaming,Other,VideoPoker,0x681d2c159ee77f660f5081a3c193fb9613b624c0,Gaming::Other
TKGasStation,Infra,AA,TKGasDelegate,0x000066a00056cd44008768e2af00696e19a30084,Infra::AA
TKGasStation,Infra,AA,TKGasStation,0x00000000008c57a1ce37836a5e9d36759d070d8c,Infra::AA
AllDomains,Infra,Identity,.chog,0x254151a07b6a3d3fd92ca9387a9e5ae1b5121cc3,Infra::Identity
AllDomains,Infra,Identity,.mokadel,0xa08f199cbae717a9e8278f44d615eb536325f259,Infra::Identity
AllDomains,Infra,Identity,.molandak,0xb1fd9ea7d3770af0f5cc2742ca29d5562898d3b4,Infra::Identity
AllDomains,Infra,Identity,.mon,0x0cbf507971dc30338e7b0c4afdbb296956c998e0,Infra::Identity
AllDomains,Infra,Identity,.mouch,0x04db16fdd29ecddd395388ac608293f42c7b0daf,Infra::Identity
AllDomains,Infra,Identity,.moyaki,0x2240e5979b49e77dd1c0285f3159746da0911fbe,Infra::Identity
AllDomains,Infra,Identity,.nad,0xe0044d60d4bc2dc9df1a00e9e1d82481e941c729,Infra::Identity
AllDomains,Infra,Identity,.salmonad,0xe13b05cd8cfd5829f9be16e633174bcbe02e91fb,Infra::Identity
Nad Name Service,Infra,Identity,NadNameService,0xcc7a1bff8845573dbf0b3b96e25b9b549d4a2ec7,Infra::Identity
Across,Infra,Interoperability,Helios,0x09aea4b2242abc8bb4bb78d537a67a245a7bec64,Infra::Interoperability
Across,Infra,Interoperability,MulticallHandler,0xec41f75c686e376ab2a4f18bde263ab5822c4511,Infra::Interoperability
Across,Infra,Interoperability,SpokePool,0xd2ecb3afe598b746f8123cae365a598da831a449,Infra::Interoperability
Avail Nexus,Infra,Interoperability,Vault,0x00000000ac0ac9d69424fa5adc291d75ec4a0f11,Infra::Interoperability;DeFi::Cross Chain;DeFi::Intents
Axelar,Infra,Interoperability,AxelarGasService,0x2d5d7d31f671f86c782533cc367f14109a082712,Infra::Interoperability
Axelar,Infra,Interoperability,AxelarGateway,0xe432150cce91c13a887f7d836923d5597add8e31,Infra::Interoperability
Axelar,Infra,Interoperability,ConstAddressDeployer,0x98b2920d53612483f91f12ed7754e51b4a77919e,Infra::Interoperability
Axelar,Infra,Interoperability,Create3Deployer,0x6513aedb4d1593ba12e50644401d976aebdc90d8,Infra::Interoperability
Axelar,Infra,Interoperability,InterchainTokenFactory,0x83a93500d23fbc3e82b410ad07a6a9f7a0670d66,Infra::Interoperability
Axelar,Infra,Interoperability,InterchainTokenService,0xb5fb4be02232b1bba4dc8f81dc24c26980de9e3c,Infra::Interoperability
Axelar,Infra,Interoperability,MonadAxelarTransceiver,0x50beabe4883981624aea01f737b040d1e3fe83fb,Infra::Interoperability
Axelar,Infra,Interoperability,Operators,0x7ddb2d76b80b0aa19bdea48eb1301182f4ceefbc,Infra::Interoperability
Chainlink CCIP,Infra,Interoperability,EthToMonadCommitStore,0xce78587feaddefc30e36520c09fc3a333dd6eef4,Infra::Interoperability
Chainlink CCIP,Infra,Interoperability,EthToMonadOffRamp,0xbad8b04ed03a1ceac89e8328f4ea7148b2e6d642,Infra::Interoperability
Chainlink CCIP,Infra,Interoperability,MonadToEthOnRamp,0xb39b7d0cdd79b94b08b334965c1720be51a31986,Infra::Interoperability
Chainlink CCIP,Infra,Interoperability,PriceRegistry,0xddbc012b8a5c317b9611ee593fa49de370bf950f,Infra::Interoperability
Chainlink CCIP,Infra,Interoperability,RMN,0xf181489663b5b99af5c5a57310f1d66eeeec2160,Infra::Interoperability
Chainlink CCIP,Infra,Interoperability,RMNProxy,0x99dfca5d88f4d9c023531f4403966b8d61562acd,Infra::Interoperability
Chainlink CCIP,Infra,Interoperability,RegistryModuleOwnerCustom,0x4afc00570596d172595a4e38384289b880263006,Infra::Interoperability
Chainlink CCIP,Infra,Interoperability,TokenAdminRegistry,0x11acd984dd680363117b310f6ebdf78fd6c0195f,Infra::Interoperability
Chainlink CCIP,Infra,Interoperability,TokenPoolFactory,0x4c1d9f81d59270ddc1c0f1a4d7c39264d9ada379,Infra::Interoperability
Circle CCTP,Infra,Interoperability,MessageTransmitterV2,0x81d40f21f12a8f0e3252bccb954d722d4c464b64,Infra::Interoperability
Circle CCTP,Infra,Interoperability,MessageV2,0xec546b6b005471ecf012e5af77fbec07e0fd8f78,Infra::Interoperability
Circle CCTP,Infra,Interoperability,TokenMessengerV2,0x28b5a0e9c621a5badaa536219b3a228c8168cf5d,Infra::Interoperability
Circle CCTP,Infra,Interoperability,TokenMinterV2,0xfd78ee919681417d192449715b2594ab58f5d002,Infra::Interoperability
DeBridge,Infra,Interoperability,DeBridgeRouter,0x663dc15d3c1ac63ff12e45ab68fea3f0a883c251,Infra::Interoperability
DeBridge,Infra,Interoperability,DebridgeGate,0x43de2d77bf8027e25dbd179b491e8d64f38398aa,Infra::Interoperability
DeBridge,Infra,Interoperability,DlnDest,0xe7351fd770a37282b91d153ee690b63579d6dd7f,Infra::Interoperability
DeBridge,Infra,Interoperability,DlnSource,0xef4fb24ad0916217251f553c0596f8edc630eb66,Infra::Interoperability
Gas.zip,Infra,Interoperability,GasZip,0x9e22ebec84c7e4c4bd6d4ae7ff6f4d436d6d8390,Infra::Interoperability
LayerZero,Infra,Interoperability,blockedMessageLib,0xc1ce56b2099ca68720592583c7984cab4b6d7e7a,Infra::Interoperability
LayerZero,Infra,Interoperability,deadDVN,0x6788f52439aca6bff597d3eec2dc9a44b8fee842,Infra::Interoperability
LayerZero,Infra,Interoperability,endpointV2,0x6f475642a6e85809b1c36fa62763669b1b48dd5b,Infra::Interoperability
LayerZero,Infra,Interoperability,endpointV2View,0xaab5a48cfc03efa9cc34a2c1aacccb84b4b770e4,Infra::Interoperability
LayerZero,Infra,Interoperability,executor,0x4208d6e27538189bb48e603d6123a94b8abe0a0b,Infra::Interoperability
LayerZero,Infra,Interoperability,lzEndpoint,0x3c2269811836af69497e5f486a85d7316753cf62,Infra::Interoperability
LayerZero,Infra,Interoperability,lzExecutor,0x41bdb4aa4a63a5b2efc531858d3118392b1a1c3d,Infra::Interoperability
LayerZero,Infra,Interoperability,receiveUln302,0xe1844c5d63a9543023008d332bd3d2e6f1fe1043,Infra::Interoperability
LayerZero,Infra,Interoperability,sendUln302,0xc39161c743d0307eb9bcc9fef03eeb9dc4802de7,Infra::Interoperability
Li.Fi,Infra,Interoperability,Li.Fi,0x026f252016a7c47cdef1f05a3fc9e20c92a49c37,Infra::Interoperability
Li.Fi,Infra,Interoperability,Permit2Proxy,0x3c6b2e0b7421254846c53c118e24c65d59eae75e,Infra::Interoperability
Rango,Infra,Interoperability,RangoDiamond,0x69460570c93f9de5e2edbc3052bf10125f0ca22d,Infra::Interoperability;DeFi::DEX Aggregator;DeFi::Cross Chain
Wormhole,Infra,Interoperability,CCTPv2ReceiveWithGasDropoff,0xd64341a38a5eafb9eb9bacf8a5c52fe858c4abe9,Infra::Interoperability
Wormhole,Infra,Interoperability,CCTPv2WithExecutor,0xa4d775410fb35d8ce49ad98d3f483a55e532de73,Infra::Interoperability
Wormhole,Infra,Interoperability,Core,0x194b123c5e96b9b2e49763619985790dc241cac0,Infra::Interoperability
Wormhole,Infra,Interoperability,Executor,0xc04de634982cadf2a677310b73630b7ac56a3f65,Infra::Interoperability
Wormhole,Infra,Interoperability,GenericWormholeTransceiver,0x1a0f31492ca69df6a82906ce88613aecd9245c44,Infra::Interoperability
Wormhole,Infra,Interoperability,GmpManager,0x92957b3d0cab3ea7110fed1ccc4ef564981a59fc,Infra::Interoperability
